"Id Empenho";"CÛdigo Empenho";"CÛdigo Categoria de Despesa";"Categoria de Despesa";"CÛdigo Grupo de Despesa";"Grupo de Despesa";"CÛdigo Modalidade de AplicaÁ„o";"Modalidade de AplicaÁ„o";"CÛdigo Elemento de Despesa";"Elemento de Despesa";"CÛdigo SubElemento de Despesa";"SubElemento de Despesa";"DescriÁ„o";"Quantidade";"Valor Unit·rio";"Valor Total"
"51872853";"170186000012018NE800020";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"19";"MANUTENCAO E CONSERV. DE VEICULOS";"MANUTENCAO DE VEICULOS LEVES / PESADOS                                        000003565                                                                     ContrataÁ„o de pessoa jurÌdica para prestaÁ„o de serviÁos de manutenÁ„o preventiva e corretiva de veÌculos leves e pesados pelo perÌodo de 20 meses, admitidas prorrogaÁıes, por iguais e sucessivos perÌodos, limitada a vigÍncia ao prazo m·ximo de 60 meses a serem prestados no municÌpio de S„o Borja-RS";"6,81818";"220,00000";"1499,99960"
"51971842";"152005000012018NE000006";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"90";"APLICACOES DIRETAS";"96";"RESSARCIMENTO DE DESP. DE PESSOAL REQUISITADO";"01";"PESSOAL REQUISITADO DE OUTROS ORGAOS DA APF";"ATENDER DESPESAS COM PESSOAL REQUISITADO DE OUTROS ORG√OS N√O PERTENCENTES AO OR«AMENTO  FISCAL E DA SEGURIDADE";"1,00000";"54420,53000";"54420,53000"
"51971920";"152005000012018NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"40";"SERVI«OS DE TECNOLOGIA DA INFORMA«√O E COMUNI";"13";"COMUNICACAO DE DADOS E REDES EM GERAL";"SERVICO REDE COMUNICACAO DADOS E IMAGEM                                       000025135                                                                     Fornecimento de soluÁ„o para interpretaÁ„o e comunicaÁ„o com surdos e pessoas com capacidade reduzida de audiÁ„o, por meio de equipamentos de video conferencia e intÈrpretes de Lingua Brasileira de Sinais- LIBRAS, em conformidade com parecer jurÌdico n∫ 4039/2014/NOAD/CJU-RJ/CGU/AGU, datado de 05/09/2014 e acostado pelo despacho n∫ 4003/PKBF/CJU-RJ/CGU/AGU/2014, datado de 05/09/2014.";"1,00000";"8400,00000";"8400,00000"
"51971942";"170185000012018NE800002";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"36";"OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA";"15";"LOCACAO DE IMOVEIS";"LOCACAO DE IMOVEL                                                             000004316                                                                     Contratacao de servicos de locacao de imovel para instalacao e uso da ARF/Ijuipelo prazo de 48 meses.";"48,00000";"352,07000";"16899,36000"
"51971950";"250030000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"30";"MATERIAL DE CONSUMO";"25";"MATERIAL P/ MANUTENCAO DE BENS MOVEIS";"0,36814 Mes                                                                   PE«AS E ACESS”RIOS APARELHO AR CONDICIONADO                                   Fornecimento de peÁas (conforme demanda                                       MARCA: DIVERSOS  ITEM DO PROCESSO: 00002  ITEM DE MATERIAL: 000194130";",36814";"814,90000";"299,99729"
"52071705";"170184000012018NE800023";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     PrestaÁ„o de ServiÁo de Telefonia Fixa Comutada (STFC) - Modalidade Local para chamadas cuja origem È Taquara (cÛdigo de ·rea 51) e cujo destino se encontra dentro da ·rea geogr·fica abrangida por esta cidade e outros serviÁos correlatos da telefonia local, incluindo um feixe DDR com 10 (dez) troncos e 20 (vinte) ramais.";"1,00000";"1200,00000";"1200,00000"
"52071705";"170184000012018NE800023";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     PrestaÁ„o de ServiÁo de Telefonia Fixa Comutada (STFC) - Modalidade Longa Dist‚ncia Nacional para chamadas cuja origem se d· nas cidades de Novo Hamburgo, Canoas, S„o Leopoldo e Taquara (CÛdigos de ·rea 51), e cujo destino se encontre fora da ·rea abrangida por esse cÛdigo no territÛrio nacional.";"1,00000";"600,00000";"600,00000"
"52071705";"170184000012018NE800023";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     PrestaÁ„o de ServiÁo de Telefonia Fixa Comutada (STFC) - Modalidade Local para chamadas cuja origem È S„o Leopoldo (cÛdigo de ·rea 51) e cujo destino se encontra dentro da ·rea geogr·fica abrangida por esta cidade e outros serviÁos correlatos da telefonia local, incluindo um feixe DDR com 10 (dez) troncos e 40 (quarenta) ramais.";"1,00000";"1800,00000";"1800,00000"
"52071715";"170177000012018NE800033";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"36";"OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA";"15";"LOCACAO DE IMOVEIS";"LOCACAO DE IMOVEL                                                             000004316                                                                     ContrataÁ„o de prestaÁ„o de serviÁos de locaÁ„o de imÛvel destinado ‡s instalaÁıes e uso da AgÍncia da Receita Federal do Brasil em TramandaÌ/RS.";"1,00000";"1,00000";"1,00000"
"52072212";"170183000012018NE800019";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"30";"MATERIAL DE CONSUMO";"39";"MATERIAL P/ MANUTENCAO DE VEICULOS";"3,00181 meses                                                                 COMPONENTES DIVERSOS PARA VEÕCULOS                                            COMPONENTES DIVERSOS PARA VEÕCULOS, NOME COMPONENTES DIVERSOS PARA VEÕCULOS   MARCA: ORIGINAL/ PARALELO  ITEM DO PROCESSO: 00003  ITEM DE MATERIAL: 00019259";"3,00181";"1665,66000";"4999,99484"
"52072417";"170180000012018NE800020";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"12";"LOCACAO DE MAQUINAS E EQUIPAMENTOS";"LOCACAO DE EQUIPAMENTOS DE TELECOMUNICACOES                                   000004065                                                                     PrestaÁ„o de serviÁos de locaÁ„o com manutenÁ„o preventiva e corretiva com substituiÁ„o de peÁas, de uma Central Privada de ComutaÁ„o TelefÙnica de Comando por Programa Armazenado Temporal (CPCT/CPAT), para a Inspetoria da Receita Federal do Brasil em BagÈ, pelo prazo de 36 (trinta e seis) meses";"1,00000";"8514,75000";"8514,75000"
"52171918";"250030000012018NE800006";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"12";"LOCACAO DE MAQUINAS E EQUIPAMENTOS";"LOCACAO EQUIPAMENTOS DE IMPRESSAO                                             000017990                                                                     O objeto desta licitaÁ„o È a contrataÁ„o de empresa especializada para a locaÁ„o de 06 (seis) m·quinas copiadoras do tipo multifuncionais (copiadora, impressora e scanner) no ‚mbito do N˙cleo Estadual do MinistÈrio da Sa˙de no PiauÌ/NE/MS/PI, com franquia de 20.000 (vinte mil) cÛpias, mediante fornecimento de acessÛrios e suprimentos (exceto papel),bem como a manutenÁ„o preventiva e corretiva dos mesmos, especificaÁıes e condiÁıes encontram-se discriminadas no Ter";"1,80590";"553,74000";"999,99907"
"52172517";"170186000012018NE800006";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"06";"CAPATAZIA, ESTIVA E PESAGEM";"ESTIVA - CARREGADOR / OPERADOR CARGA                                          000015890                                                                     ContrataÁ„o de serviÁos continuados de movimentaÁ„o e manuseio de cargas em geral, mÛveis, mercadorias apreendidas, bens, utensÌlios, formul·rios e artigos diversos para a Delegacia da Receita Federal em Uruguaiana a serem prestados nos locais onde houver atuaÁ„o da Delegacia da Receita Federal do Brasil dentro do municÌpio de Uruguaiana-RS, em dois postos de trabalho, cada um de 40 (quarenta) horas semanais ou 200 (duzentas) horas mensais, para abranger o hor·rio";"1,00000";"15010,00000";"15010,00000"
"52172880";"170186000012018NE800019";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"30";"MATERIAL DE CONSUMO";"39";"MATERIAL P/ MANUTENCAO DE VEICULOS";"2,98271 meses                                                                 PE«A MEC¬NICA/EL…TRICA - VEÕCULO AUTOMOTIVO                                   PE«A MEC¬NICA/EL…TRICA - VEÕCULO AUTOMOTIVO, NOME PECA MECANICA / ELETRICA - VEICULO AUTOM. Fornecimento de peÁas e acessÛrios genuÌnos, lubrificantes, Ûleos e filtros para veÌculos leves e pesados pelo perÌodo de 20 meses, admitidas prorrogaÁıes, por iguais e sucessivos perÌodos, limitada a vigÍncia ao prazo de 60 meses.                                                                   MARCA: GenuÌno  ITEM DO PROCESSO: 00002  ITEM DE MATERIAL: 000096695";"2,98271";"1688,39000";"5035,97774"
"52271400";"170180000012018NE800001";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - OUTRAS                        NECESSIDADES 000024023                                                        ContrataÁ„o de serviÁos continuados de limpeza e conservaÁ„o, com dedicaÁ„o exclusiva de m„o de obra e fornecimento de material, nos imÛveis de uso da Delegacia da Receita Federal do Brasil em Pelotas/RS e Unidades Administrativas de sua jurisdiÁ„o, localizadas nos municÌpios de Pelotas, Camaqu„, S„o LourenÁo do Sul, BagÈ, Acegu· e Jaguar„o.";"12,00000";",08000";",96000"
"52271636";"250025000012018NE800009";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"82";"SERVICOS DE CONTROLE AMBIENTAL";"DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO                                   000003417                                                                     ServiÁo de desinsetizaÁ„o e desratizaÁ„o a ser realizado no N˙cleo Estadual do MinistÈrio da Sa˙de/MG nos endereÁos da Rua EspÌrito Santo, 500 e Rua dos Guaranis, 334 - Centro - Belo Horizonte. ¡rea total dos dois prÈdios: 8744 m2.";"1,00000";"807,00000";"807,00000"
"52271700";"170177000012018NE800051";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     PrestaÁ„o de ServiÁo de Telefonia Fixa Comutada (STFC) Modalidade Longa Dist‚ncia Nacional para chamadas originadas do ServiÁo TelefÙnico Fixo Comutado, cuja origem seja em Porto Alegre, GravataÌ, GuaÌba, Torres, TramandaÌ e Viam„o e o destino seja qualquer n˙mero, fixo ou mÛvel, em qualquer ·rea geogr·fica do territÛrio brasileiro.";"1,00000";"1,00000";"1,00000"
"52271700";"170177000012018NE800051";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     PrestaÁ„o de ServiÁo de Telefonia Fixa Comutada (STFC) Modalidade Local para os municÌpios de Porto Alegre, GravataÌ, GuaÌba, Torres, TramandaÌ e Viam„o. LigaÁıes cuja origem seja Porto Alegre, GravataÌ, GuaÌba, Torres, TramandaÌ e Viam„o e o destino encontre-se dentro da ·rea geogr·fica abrangida por esses municÌpios.";"1,00000";"1,00000";"1,00000"
"52272003";"170178000012018NE800003";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"77";"VIGILANCIA OSTENSIVA/MONITORADA/RASTREAMENTO";"INSTALACAO / MANUTENCAO / MONITORIZACAO - SISTEMA ALARME /                    SEGURANCA 000014826                                                           ContrataÁ„o de pessoa jurÌdica especializada para a prestaÁ„o de serviÁos continuados de monitoramento ‡ dist‚ncia do sistema de vigil‚ncia eletrÙnica instalado na AgÍncia da Receita Federal do Brasil em Vacaria, incluindo a manutenÁ„o dos equipamentos instalados.";"3,00000";"252,91000";"758,73000"
"52272081";"170178000012018NE800004";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - OUTRAS                        NECESSIDADES 000024023                                                        ContrataÁ„o de pessoa jurÌdica especializada para a prestaÁ„o de serviÁos continuados de limpeza, com dedicaÁ„o exclusiva de m„o de obra e fornecimento de material (inclusive papel toalha, papel higiÍnico e sabonete lÌquido), a serem executados nos imÛveis de uso da Delegacia da Receita Federal do Brasil de Caxias do Sul e unidades administrativas subordinadas, localizadas nas cidades de Bento GonÁalves, Canela, GuaporÈ, Vacaria e VeranÛpolis, pelo perÌodo de 20 (";"3,18714";"37525,47000";"119598,92646"
"52272168";"170180000012018NE800015";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"43";"SERVICOS DE ENERGIA ELETRICA";"ENERGIA ELETRICA - FORNECIMENTO                                               000004120                                                                     Fornecimento de energia elÈtrica para a IRF/BagÈ pelo perÌodo de 12 meses prorrog·veis automaticamente por igual perÌodo atÈ o m·ximo de 60 meses.";"1,00000";"22000,00000";"22000,00000"
"52272293";"170180000012018NE800023";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"19";"MANUTENCAO E CONSERV. DE VEICULOS";"MANUTENCAO DE VEICULOS LEVES / PESADOS                                        000003565                                                                     ServiÁo de m„o de obra para veÌculos ·lcool/gasolina, 24 horas de serviÁo mec‚nico no perÌodo de 12 meses.";"1,00000";"10,00000";"10,00000"
"52272293";"170180000012018NE800023";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"19";"MANUTENCAO E CONSERV. DE VEICULOS";"MANUTENCAO DE VEICULOS LEVES / PESADOS                                        000003565                                                                     serviÁo de m„o de obra para veÌculos diesel, 96 horas de serviÁo mec‚nico no perÌodo de 12 meses.";"1,00000";"1000,00000";"1000,00000"
"52273479";"170179000012018NE800025";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"43";"SERVICOS DE ENERGIA ELETRICA";"ENERGIA ELETRICA - FORNECIMENTO                                               000004120                                                                     ServiÁo de fornecimento de energia elÈtrica para a ARF/Carazinho, no perÌodo de 01.01.2012 a 31.12.2012.";"12,00000";"208,33000";"2499,96000"
"52275662";"170187000012018NE800068";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"19";"MANUTENCAO E CONSERV. DE VEICULOS";"MANUTENCAO DE VEICULOS LEVES / PESADOS                                        000003565                                                                     PrestaÁ„o de serviÁos de manutenÁ„o preventiva e corretiva para veÌculos leves.";"1,00000";"1,00000";"1,00000"
"52371861";"170177000012018NE800003";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"79";"SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL";"PRESTACAO DE SERVICOS DE MOTORISTA                                            000015008                                                                     ContrataÁ„o de pessoa jurÌdica para a prestaÁ„o de serviÁos continuados de ConduÁ„o de VeÌculos Oficiais, CBO n∫ 7823 e 7825, para a SuperintendÍncia Regional da Receita Federal do Brasil da 10™ Regi„o Fiscal ? SRRF10, a Delegacia da Receita Federal do Brasil em Porto Alegre ? DRF/POA e a Inspetoria da Receita Federal do Brasil em Porto Alegre ? IRF/POA, na quantidade total de 4 (quatro) Postos de Trabalho.";"1,00000";"1,00000";"1,00000"
"52371910";"170182000012018NE800005";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"77";"VIGILANCIA OSTENSIVA/MONITORADA/RASTREAMENTO";"PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA -                  24 HORAS DIUTURNAS 000023795                                                  ContrataÁ„o de pessoa juridica para a prestaÁ„o de serviÁos continuados de vigilancia e seguranÁa armada, com dedicaÁ„o exclusiva de m„o de obra, para o imÛvel de uso da Inspetoria da Receita Federal do Brasil em Chui, conforme detalhamento constante no Anexo I deste Edital, com fornecimento de toda a m„o-de-obra, materiais, armamentos e equipamentos.";"3,00000";"52329,95000";"156989,85000"
